Selected Stocks By User,How many Stocks to select?,Start Date,End Date,Duration,Portfolio Value,Risk Factor,Confidence Level,Optimal weigths by CVAR for Numpy,Amount to Invest in each Stock by CVAR for Numpy,Optimal weigths by MVO for Numpy,Amount to Invest in each Stock by MVO for Numpy,Optimal Stocks Selected by Numpy,Optimal weigths by CVAR for QAOA,Amount to Invest in each Stock by CVAR for QAOA,Optimal weigths by MVO for QAOA,Amount to Invest in each Stock by MVO for QAOA,Optimal Stocks Selected by QAOA,Optimal weigths by CVAR for Sampling VQE,Amount to Invest in each Stock by CVAR for Sampling VQE,Optimal weigths by MVO for Sampling VQE,Amount to Invest in each Stock by MVO for Sampling VQE
"['TXN', 'AMD', 'TSLA', 'INTU', 'ADI', 'NVDA', 'PEP', 'DXCM', 'ADP', 'MU']",5,"(2019, 7, 13)","(2020, 1, 1)",172,1000000,0.5,0.95,"([0.021143881553970397, 0.3451760049433631, 0.31343281292586694, 0.3156893945073275, 0.00455790606947212],)","({'AMD': 21143.881553970397, 'TSLA': 345176.0049433631, 'NVDA': 313432.8129258669, 'DXCM': 315689.3945073275, 'MU': 4557.90606947212},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'AMD': 197819.76838568875, 'TSLA': 336654.4725768124, 'NVDA': 174487.573483481, 'DXCM': 186813.27858492115, 'MU': 104224.90696909695}","['AMD', 'TSLA', 'NVDA', 'DXCM', 'MU']","([0.021143881553970397, 0.3451760049433631, 0.31343281292586694, 0.3156893945073275, 0.00455790606947212],)","({'AMD': 21143.881553970397, 'TSLA': 345176.0049433631, 'NVDA': 313432.8129258669, 'DXCM': 315689.3945073275, 'MU': 4557.90606947212},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'AMD': 197819.76838568875, 'TSLA': 336654.4725768124, 'NVDA': 174487.573483481, 'DXCM': 186813.27858492115, 'MU': 104224.90696909695}","['TSLA', 'NVDA', 'PEP', 'DXCM', 'ADP']","([0.00999313386617957, 0.4448429014603542, 0.16877441402488372, 0.327958246302527, 0.04843130434605555],)","({'TXN': 9993.13386617957, 'TSLA': 444842.9014603542, 'PEP': 168774.4140248837, 'DXCM': 327958.246302527, 'MU': 48431.30434605555},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'TSLA': 197819.76838568875, 'NVDA': 336654.4725768124, 'PEP': 174487.573483481, 'DXCM': 186813.27858492115, 'ADP': 104224.90696909695}"
"['MU', 'PYPL', 'ORLY', 'ROST', 'REGN', 'CMCSA', 'AMGN', 'LRCX', 'QCOM', 'AMAT']",5,"(2019, 5, 1)","(2020, 1, 1)",245,1000000,0.5,0.95,"([0.14362499984952043, 0.16302871523409967, 0.5690287633950314, 0.012856578613923805, 0.11146094290742455],)","({'ORLY': 143624.99984952042, 'ROST': 163028.71523409968, 'AMGN': 569028.7633950313, 'LRCX': 12856.578613923804, 'AMAT': 111460.94290742454},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'ORLY': 197819.76838568875, 'ROST': 336654.4725768124, 'AMGN': 174487.573483481, 'LRCX': 186813.27858492115, 'AMAT': 104224.90696909695}","['ORLY', 'ROST', 'AMGN', 'LRCX', 'AMAT']","([0.14362499984952043, 0.16302871523409967, 0.5690287633950314, 0.012856578613923805, 0.11146094290742455],)","({'ORLY': 143624.99984952042, 'ROST': 163028.71523409968, 'AMGN': 569028.7633950313, 'LRCX': 12856.578613923804, 'AMAT': 111460.94290742454},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'ORLY': 197819.76838568875, 'ROST': 336654.4725768124, 'AMGN': 174487.573483481, 'LRCX': 186813.27858492115, 'AMAT': 104224.90696909695}","['ORLY', 'ROST', 'AMGN', 'LRCX', 'AMAT']","([0.14362499984952043, 0.16302871523409967, 0.5690287633950314, 0.012856578613923805, 0.11146094290742455],)","({'ORLY': 143624.99984952042, 'ROST': 163028.71523409968, 'AMGN': 569028.7633950313, 'LRCX': 12856.578613923804, 'AMAT': 111460.94290742454},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'ORLY': 197819.76838568875, 'ROST': 336654.4725768124, 'AMGN': 174487.573483481, 'LRCX': 186813.27858492115, 'AMAT': 104224.90696909695}"
"['ROST', 'REGN', 'AMGN', 'AVGO', 'PEP', 'VRTX', 'ASML', 'ADI', 'ISRG', 'LRCX']",5,"(2018, 7, 25)","(2019, 1, 21)",180,1000000,0.5,0.95,"([0.17380576685924878, 0.2536203841777087, 0.06708308934416038, 0.4957370933740845, 0.009753666244797583],)","({'ROST': 173805.76685924878, 'REGN': 253620.3841777087, 'AMGN': 67083.08934416038, 'AVGO': 495737.0933740845, 'VRTX': 9753.666244797583},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'ROST': 197819.76838568875, 'REGN': 336654.4725768124, 'AMGN': 174487.573483481, 'AVGO': 186813.27858492115, 'VRTX': 104224.90696909695}","['ROST', 'REGN', 'AMGN', 'AVGO', 'VRTX']","([0.17380576685924878, 0.2536203841777087, 0.06708308934416038, 0.4957370933740845, 0.009753666244797583],)","({'ROST': 173805.76685924878, 'REGN': 253620.3841777087, 'AMGN': 67083.08934416038, 'AVGO': 495737.0933740845, 'VRTX': 9753.666244797583},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'ROST': 197819.76838568875, 'REGN': 336654.4725768124, 'AMGN': 174487.573483481, 'AVGO': 186813.27858492115, 'VRTX': 104224.90696909695}","['ROST', 'REGN', 'AVGO', 'VRTX', 'ISRG']","([0.21667070247701578, 0.23605725960280388, 0.5179923018887815, 0.0013181136237727972, 0.027961622407626056],)","({'ROST': 216670.7024770158, 'REGN': 236057.25960280388, 'AVGO': 517992.30188878154, 'PEP': 1318.1136237727972, 'VRTX': 27961.622407626055},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'ROST': 197819.76838568875, 'REGN': 336654.4725768124, 'AVGO': 174487.573483481, 'VRTX': 186813.27858492115, 'ISRG': 104224.90696909695}"
"['AAPL', 'AVGO', 'VRTX', 'ADI', 'CMCSA', 'NVDA', 'CHTR', 'INTU', 'MRVL', 'DXCM']",5,"(2018, 9, 8)","(2019, 6, 5)",270,1000000,0.5,0.95,"([0.0027955906926462335, 0.231422165969034, 0.5045576475573084, 0.016113706255380805, 0.2451108895256306],)","({'AVGO': 2795.5906926462335, 'CMCSA': 231422.16596903402, 'CHTR': 504557.6475573084, 'INTU': 16113.706255380805, 'MRVL': 245110.8895256306},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'AVGO': 197819.76838568875, 'CMCSA': 336654.4725768124, 'CHTR': 174487.573483481, 'INTU': 186813.27858492115, 'MRVL': 104224.90696909695}","['AVGO', 'CMCSA', 'CHTR', 'INTU', 'MRVL']","([0.0027955906926462335, 0.231422165969034, 0.5045576475573084, 0.016113706255380805, 0.2451108895256306],)","({'AVGO': 2795.5906926462335, 'CMCSA': 231422.16596903402, 'CHTR': 504557.6475573084, 'INTU': 16113.706255380805, 'MRVL': 245110.8895256306},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'AVGO': 197819.76838568875, 'ADI': 336654.4725768124, 'CMCSA': 174487.573483481, 'CHTR': 186813.27858492115, 'MRVL': 104224.90696909695}","['AVGO', 'CMCSA', 'CHTR', 'INTU', 'MRVL']","([0.0027955906926462335, 0.231422165969034, 0.5045576475573084, 0.016113706255380805, 0.2451108895256306],)","({'AVGO': 2795.5906926462335, 'CMCSA': 231422.16596903402, 'CHTR': 504557.6475573084, 'INTU': 16113.706255380805, 'MRVL': 245110.8895256306},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'AVGO': 197819.76838568875, 'CMCSA': 336654.4725768124, 'CHTR': 174487.573483481, 'INTU': 186813.27858492115, 'MRVL': 104224.90696909695}"
"['GILD', 'MSFT', 'ILMN', 'ADI', 'MRVL', 'NVDA', 'CHTR', 'QCOM', 'KLAC', 'VRTX']",5,"(2019, 12, 25)","(2020, 1, 1)",7,1000000,0.5,0.95,"([0.7410481053550543, 0.0684714297648006, 0.05063924088046092, 0.1053110938689156, 0.03453013013076859],)","({'ILMN': 741048.1053550543, 'CHTR': 68471.4297648006, 'QCOM': 50639.24088046092, 'KLAC': 105311.0938689156, 'VRTX': 34530.130130768586},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'ILMN': 197819.76838568875, 'CHTR': 336654.4725768124, 'QCOM': 174487.573483481, 'KLAC': 186813.27858492115, 'VRTX': 104224.90696909695}","['ILMN', 'CHTR', 'QCOM', 'KLAC', 'VRTX']","([0.7410481053550543, 0.0684714297648006, 0.05063924088046092, 0.1053110938689156, 0.03453013013076859],)","({'ILMN': 741048.1053550543, 'CHTR': 68471.4297648006, 'QCOM': 50639.24088046092, 'KLAC': 105311.0938689156, 'VRTX': 34530.130130768586},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'ILMN': 197819.76838568875, 'CHTR': 336654.4725768124, 'QCOM': 174487.573483481, 'KLAC': 186813.27858492115, 'VRTX': 104224.90696909695}","['MSFT', 'ADI', 'CHTR', 'QCOM', 'KLAC']","([0.6978660388218908, 0.015178306918259037, 0.003401066181196264, 0.2678565387699184, 0.01569804930873556],)","({'ILMN': 697866.0388218908, 'ADI': 15178.306918259037, 'CHTR': 3401.066181196264, 'QCOM': 267856.5387699184, 'KLAC': 15698.04930873556},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'MSFT': 197819.76838568875, 'ADI': 336654.4725768124, 'CHTR': 174487.573483481, 'QCOM': 186813.27858492115, 'KLAC': 104224.90696909695}"
"['LRCX', 'ADBE', 'COST', 'BKNG', 'GOOG', 'INTU', 'TSLA', 'ISRG', 'MRNA', 'AAPL']",5,"(2018, 7, 21)","(2018, 8, 20)",30,1000000,0.5,0.95,,,,,,,,,,,,,,
"['KLAC', 'AMAT', 'NVDA', 'DXCM', 'MSFT', 'QCOM', 'TSLA', 'ILMN', 'COST', 'ORLY']",5,"(2019, 3, 28)","(2019, 9, 24)",180,1000000,0.5,0.95,"([0.1812819847410192, 0.09059475533012545, 0.09668099002231416, 0.09769677157875377, 0.5337454983277875],)","({'KLAC': 181281.9847410192, 'AMAT': 90594.75533012545, 'DXCM': 96680.99002231416, 'QCOM': 97696.77157875377, 'COST': 533745.4983277875},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'KLAC': 197819.76838568875, 'AMAT': 336654.4725768124, 'DXCM': 174487.573483481, 'QCOM': 186813.27858492115, 'COST': 104224.90696909695}","['KLAC', 'AMAT', 'DXCM', 'QCOM', 'COST']","([0.1812819847410192, 0.09059475533012545, 0.09668099002231416, 0.09769677157875377, 0.5337454983277875],)","({'KLAC': 181281.9847410192, 'AMAT': 90594.75533012545, 'DXCM': 96680.99002231416, 'QCOM': 97696.77157875377, 'COST': 533745.4983277875},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'KLAC': 197819.76838568875, 'AMAT': 336654.4725768124, 'DXCM': 174487.573483481, 'QCOM': 186813.27858492115, 'COST': 104224.90696909695}","['KLAC', 'AMAT', 'MSFT', 'QCOM', 'COST']","([0.3979262066777902, 0.22392642397186993, 0.22369177579884175, 0.14898932467829837, 0.005466268873199648],)","({'KLAC': 397926.2066777902, 'AMAT': 223926.42397186992, 'DXCM': 223691.77579884176, 'QCOM': 148989.32467829838, 'ILMN': 5466.268873199648},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'KLAC': 197819.76838568875, 'AMAT': 336654.4725768124, 'MSFT': 174487.573483481, 'QCOM': 186813.27858492115, 'COST': 104224.90696909695}"
"['CMCSA', 'AVGO', 'SBUX', 'MU', 'TXN', 'GILD', 'BKNG', 'META', 'PYPL', 'INTU']",5,"(2019, 5, 26)","(2020, 1, 1)",220,1000000,0.5,0.95,"([0.062227587568303655, 0.3143077202021446, 0.31981591895763867, 0.056903659175595964, 0.24674511409631716],)","({'AVGO': 62227.58756830366, 'SBUX': 314307.7202021446, 'MU': 319815.91895763867, 'TXN': 56903.65917559597, 'BKNG': 246745.11409631718},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'AVGO': 197819.76838568875, 'SBUX': 336654.4725768124, 'MU': 174487.573483481, 'TXN': 186813.27858492115, 'BKNG': 104224.90696909695}","['AVGO', 'SBUX', 'MU', 'TXN', 'BKNG']","([0.062227587568303655, 0.3143077202021446, 0.31981591895763867, 0.056903659175595964, 0.24674511409631716],)","({'AVGO': 62227.58756830366, 'SBUX': 314307.7202021446, 'MU': 319815.91895763867, 'TXN': 56903.65917559597, 'BKNG': 246745.11409631718},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'AVGO': 197819.76838568875, 'SBUX': 336654.4725768124, 'MU': 174487.573483481, 'TXN': 186813.27858492115, 'BKNG': 104224.90696909695}","['AVGO', 'MU', 'TXN', 'BKNG', 'INTU']","([0.021143881553970397, 0.3451760049433631, 0.31343281292586694, 0.3156893945073275, 0.00455790606947212],)","({'AVGO': 21143.881553970397, 'SBUX': 345176.0049433631, 'MU': 313432.8129258669, 'BKNG': 315689.3945073275, 'META': 4557.90606947212},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'AVGO': 197819.76838568875, 'MU': 336654.4725768124, 'TXN': 174487.573483481, 'BKNG': 186813.27858492115, 'INTU': 104224.90696909695}"
"['QCOM', 'COST', 'PYPL', 'MRNA', 'ASML', 'AMGN', 'PEP', 'INTU', 'SBUX', 'BKNG']",5,"(2019, 3, 27)","(2019, 12, 22)",270,1000000,0.5,0.95,"([0.0699642139374813, 0.27217784002327133, 0.30697850951631306, 0.2941177555900573, 0.05676168093287696],)","({'QCOM': 69964.2139374813, 'COST': 272177.84002327133, 'ASML': 306978.50951631303, 'AMGN': 294117.7555900573, 'SBUX': 56761.68093287696},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'QCOM': 197819.76838568875, 'COST': 336654.4725768124, 'ASML': 174487.573483481, 'AMGN': 186813.27858492115, 'SBUX': 104224.90696909695}","['QCOM', 'COST', 'ASML', 'AMGN', 'SBUX']","([0.0699642139374813, 0.27217784002327133, 0.30697850951631306, 0.2941177555900573, 0.05676168093287696],)","({'QCOM': 69964.2139374813, 'COST': 272177.84002327133, 'ASML': 306978.50951631303, 'AMGN': 294117.7555900573, 'SBUX': 56761.68093287696},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'QCOM': 197819.76838568875, 'COST': 336654.4725768124, 'ASML': 174487.573483481, 'AMGN': 186813.27858492115, 'SBUX': 104224.90696909695}","['QCOM', 'COST', 'ASML', 'AMGN', 'PEP']","([0.0699642139374813, 0.27217784002327133, 0.30697850951631306, 0.2941177555900573, 0.05676168093287696],)","({'QCOM': 69964.2139374813, 'COST': 272177.84002327133, 'ASML': 306978.50951631303, 'AMGN': 294117.7555900573, 'SBUX': 56761.68093287696},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'QCOM': 197819.76838568875, 'COST': 336654.4725768124, 'ASML': 174487.573483481, 'AMGN': 186813.27858492115, 'PEP': 104224.90696909695}"
"['DXCM', 'TSLA', 'NVDA', 'COST', 'BKNG', 'PEP', 'PYPL', 'MU', 'GOOG', 'LRCX']",5,"(2019, 7, 28)","(2020, 1, 1)",157,1000000,0.5,0.95,"([0.2032612930011648, 0.4713203328653189, 0.13077721576303195, 0.06117812638157888, 0.13346303198890547],)","({'DXCM': 203261.2930011648, 'TSLA': 471320.33286531887, 'NVDA': 130777.21576303194, 'BKNG': 61178.12638157888, 'LRCX': 133463.03198890548},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'DXCM': 197819.76838568875, 'TSLA': 336654.4725768124, 'NVDA': 174487.573483481, 'BKNG': 186813.27858492115, 'LRCX': 104224.90696909695}","['DXCM', 'TSLA', 'NVDA', 'BKNG', 'LRCX']","([0.2032612930011648, 0.4713203328653189, 0.13077721576303195, 0.06117812638157888, 0.13346303198890547],)","({'DXCM': 203261.2930011648, 'TSLA': 471320.33286531887, 'NVDA': 130777.21576303194, 'BKNG': 61178.12638157888, 'LRCX': 133463.03198890548},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'DXCM': 197819.76838568875, 'TSLA': 336654.4725768124, 'NVDA': 174487.573483481, 'GOOG': 186813.27858492115, 'LRCX': 104224.90696909695}","['DXCM', 'TSLA', 'PEP', 'GOOG', 'LRCX']","([0.21037657645815114, 0.44529900372908465, 0.07247339202957967, 0.002995216555909176, 0.2688558112272753],)","({'DXCM': 210376.57645815113, 'TSLA': 445299.0037290847, 'NVDA': 72473.39202957967, 'GOOG': 2995.216555909176, 'LRCX': 268855.8112272753},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'DXCM': 197819.76838568875, 'TSLA': 336654.4725768124, 'PEP': 174487.573483481, 'GOOG': 186813.27858492115, 'LRCX': 104224.90696909695}"
"['INTU', 'AMD', 'REGN', 'BKNG', 'ASML', 'TXN', 'ROST', 'MRNA', 'META', 'MU']",5,"(2019, 2, 20)","(2019, 5, 21)",90,1000000,0.5,0.95,"([0.0654373449108334, 0.040203175447774415, 0.20208128545073056, 0.0718566163719402, 0.6204215778187214],)","({'AMD': 65437.3449108334, 'ASML': 40203.17544777442, 'ROST': 202081.28545073056, 'MRNA': 71856.6163719402, 'META': 620421.5778187214},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'AMD': 197819.76838568875, 'ASML': 336654.4725768124, 'ROST': 174487.573483481, 'MRNA': 186813.27858492115, 'META': 104224.90696909695}","['AMD', 'ASML', 'ROST', 'MRNA', 'META']","([0.0654373449108334, 0.040203175447774415, 0.20208128545073056, 0.0718566163719402, 0.6204215778187214],)","({'AMD': 65437.3449108334, 'ASML': 40203.17544777442, 'ROST': 202081.28545073056, 'MRNA': 71856.6163719402, 'META': 620421.5778187214},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'AMD': 197819.76838568875, 'ASML': 336654.4725768124, 'ROST': 174487.573483481, 'MRNA': 186813.27858492115, 'META': 104224.90696909695}","['AMD', 'ASML', 'ROST', 'MRNA', 'META']","([0.023202010212237792, 0.1266387260229194, 0.0805459072965626, 0.04621624144975194, 0.7233971150185282],)","({'INTU': 23202.01021223779, 'AMD': 126638.72602291939, 'ROST': 80545.9072965626, 'MRNA': 46216.24144975194, 'META': 723397.1150185282},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'AMD': 197819.76838568875, 'ASML': 336654.4725768124, 'ROST': 174487.573483481, 'MRNA': 186813.27858492115, 'META': 104224.90696909695}"
"['META', 'NVDA', 'AMAT', 'MRNA', 'INTU', 'AAPL', 'SBUX', 'REGN', 'CHTR', 'VRTX']",5,"(2018, 2, 26)","(2019, 2, 21)",360,1000000,0.5,0.95,,,,,,,,,,,,,,
"['REGN', 'AMZN', 'ORLY', 'DXCM', 'AMD', 'NFLX', 'PYPL', 'CMCSA', 'ILMN', 'AAPL']",5,"(2019, 7, 9)","(2019, 10, 7)",90,1000000,0.5,0.95,"([0.023202010212237792, 0.1266387260229194, 0.0805459072965626, 0.04621624144975194, 0.7233971150185282],)","({'REGN': 23202.01021223779, 'ORLY': 126638.72602291939, 'DXCM': 80545.9072965626, 'CMCSA': 46216.24144975194, 'AAPL': 723397.1150185282},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'REGN': 197819.76838568875, 'ORLY': 336654.4725768124, 'DXCM': 174487.573483481, 'CMCSA': 186813.27858492115, 'AAPL': 104224.90696909695}","['REGN', 'ORLY', 'DXCM', 'CMCSA', 'AAPL']","([0.023202010212237792, 0.1266387260229194, 0.0805459072965626, 0.04621624144975194, 0.7233971150185282],)","({'REGN': 23202.01021223779, 'ORLY': 126638.72602291939, 'DXCM': 80545.9072965626, 'CMCSA': 46216.24144975194, 'AAPL': 723397.1150185282},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'REGN': 197819.76838568875, 'ORLY': 336654.4725768124, 'DXCM': 174487.573483481, 'CMCSA': 186813.27858492115, 'AAPL': 104224.90696909695}","['REGN', 'ORLY', 'DXCM', 'CMCSA', 'AAPL']","([0.03846871536986402, 0.2222972533789505, 0.017063538430101093, 0.027412061962425918, 0.6947584308586585],)","({'AMZN': 38468.715369864025, 'DXCM': 222297.2533789505, 'PYPL': 17063.538430101093, 'CMCSA': 27412.06196242592, 'AAPL': 694758.4308586585},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'REGN': 197819.76838568875, 'ORLY': 336654.4725768124, 'DXCM': 174487.573483481, 'CMCSA': 186813.27858492115, 'AAPL': 104224.90696909695}"
"['VRTX', 'INTU', 'ILMN', 'GILD', 'NFLX', 'ORLY', 'LRCX', 'TSLA', 'DXCM', 'AMZN']",5,"(2018, 12, 20)","(2020, 1, 1)",377,1000000,0.5,0.95,"([0.03514331681537462, 0.0457431872210912, 0.202033987643022, 0.5132111761832822, 0.20386833213723005],)","({'VRTX': 35143.31681537462, 'INTU': 45743.1872210912, 'ORLY': 202033.987643022, 'LRCX': 513211.17618328216, 'DXCM': 203868.33213723006},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'VRTX': 197819.76838568875, 'INTU': 336654.4725768124, 'ORLY': 174487.573483481, 'LRCX': 186813.27858492115, 'DXCM': 104224.90696909695}","['VRTX', 'INTU', 'ORLY', 'LRCX', 'DXCM']","([0.03514331681537462, 0.0457431872210912, 0.202033987643022, 0.5132111761832822, 0.20386833213723005],)","({'VRTX': 35143.31681537462, 'INTU': 45743.1872210912, 'ORLY': 202033.987643022, 'LRCX': 513211.17618328216, 'DXCM': 203868.33213723006},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'VRTX': 197819.76838568875, 'INTU': 336654.4725768124, 'ORLY': 174487.573483481, 'LRCX': 186813.27858492115, 'DXCM': 104224.90696909695}","['VRTX', 'INTU', 'ORLY', 'LRCX', 'DXCM']","([0.03514331681537462, 0.0457431872210912, 0.202033987643022, 0.5132111761832822, 0.20386833213723005],)","({'VRTX': 35143.31681537462, 'INTU': 45743.1872210912, 'ORLY': 202033.987643022, 'LRCX': 513211.17618328216, 'DXCM': 203868.33213723006},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'VRTX': 197819.76838568875, 'INTU': 336654.4725768124, 'ORLY': 174487.573483481, 'LRCX': 186813.27858492115, 'DXCM': 104224.90696909695}"
"['GOOG', 'ADP', 'CHTR', 'REGN', 'ORLY', 'BKNG', 'MRVL', 'ILMN', 'VRTX', 'TXN']",5,"(2018, 2, 28)","(2020, 1, 1)",672,1000000,0.5,0.95,"([0.48089781635670015, 0.09718528869345418, 0.416601595121054, 0.004078387101673239, 0.0012369127271183984],)","({'ADP': 480897.81635670015, 'CHTR': 97185.28869345417, 'ORLY': 416601.595121054, 'ILMN': 4078.3871016732396, 'VRTX': 1236.9127271183984},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'ADP': 197819.76838568875, 'CHTR': 336654.4725768124, 'ORLY': 174487.573483481, 'ILMN': 186813.27858492115, 'VRTX': 104224.90696909695}","['ADP', 'CHTR', 'ORLY', 'ILMN', 'VRTX']","([0.48089781635670015, 0.09718528869345418, 0.416601595121054, 0.004078387101673239, 0.0012369127271183984],)","({'ADP': 480897.81635670015, 'CHTR': 97185.28869345417, 'ORLY': 416601.595121054, 'ILMN': 4078.3871016732396, 'VRTX': 1236.9127271183984},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'ADP': 197819.76838568875, 'CHTR': 336654.4725768124, 'ORLY': 174487.573483481, 'ILMN': 186813.27858492115, 'VRTX': 104224.90696909695}","['GOOG', 'CHTR', 'ORLY', 'ILMN', 'VRTX']","([0.4024341143082708, 0.15995153332062326, 0.03041410549083232, 0.4023304401824328, 0.00486980669784077],)","({'ADP': 402434.1143082708, 'CHTR': 159951.53332062325, 'REGN': 30414.10549083232, 'ORLY': 402330.4401824328, 'MRVL': 4869.8066978407705},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'GOOG': 197819.76838568875, 'CHTR': 336654.4725768124, 'ORLY': 174487.573483481, 'ILMN': 186813.27858492115, 'VRTX': 104224.90696909695}"
"['CHTR', 'TXN', 'NVDA', 'AAPL', 'VRTX', 'AMGN', 'AVGO', 'ADBE', 'ADI', 'NFLX']",5,"(2018, 4, 20)","(2020, 1, 1)",621,1000000,0.5,0.95,"([0.17419919974032405, 0.4110709014831988, 0.37430033357844317, 0.03893210303984166, 0.0014974621581923615],)","({'CHTR': 174199.19974032405, 'AAPL': 411070.9014831988, 'AMGN': 374300.33357844315, 'AVGO': 38932.10303984166, 'ADBE': 1497.4621581923616},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'CHTR': 197819.76838568875, 'AAPL': 336654.4725768124, 'AMGN': 174487.573483481, 'AVGO': 186813.27858492115, 'ADBE': 104224.90696909695}","['CHTR', 'AAPL', 'AMGN', 'AVGO', 'ADBE']","([0.23391050773094071, 0.37794114483473423, 0.03696416070942792, 0.33655941195506167, 0.01462477476983542],)","({'CHTR': 233910.5077309407, 'AAPL': 377941.1448347342, 'VRTX': 36964.160709427924, 'AMGN': 336559.41195506166, 'ADBE': 14624.77476983542},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'CHTR': 197819.76838568875, 'AAPL': 336654.4725768124, 'AMGN': 174487.573483481, 'AVGO': 186813.27858492115, 'ADBE': 104224.90696909695}","['CHTR', 'AAPL', 'AMGN', 'ADBE', 'ADI']","([0.17419919974032405, 0.4110709014831988, 0.37430033357844317, 0.03893210303984166, 0.0014974621581923615],)","({'CHTR': 174199.19974032405, 'AAPL': 411070.9014831988, 'AMGN': 374300.33357844315, 'AVGO': 38932.10303984166, 'ADI': 1497.4621581923616},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'CHTR': 197819.76838568875, 'AAPL': 336654.4725768124, 'AMGN': 174487.573483481, 'ADBE': 186813.27858492115, 'ADI': 104224.90696909695}"
