Selected Stocks By User,How many Stocks to select?,Start Date,End Date,Duration,Portfolio Value,Risk Factor,Confidence Level,Optimal weigths by CVAR for Numpy,Amount to Invest in each Stock by CVAR for Numpy,Optimal weigths by MVO for Numpy,Amount to Invest in each Stock by MVO for Numpy,Optimal Stocks Selected by Numpy,Optimal weigths by CVAR for QAOA,Amount to Invest in each Stock by CVAR for QAOA,Optimal weigths by MVO for QAOA,Amount to Invest in each Stock by MVO for QAOA,Optimal Stocks Selected by QAOA,Optimal weigths by CVAR for Sampling VQE,Amount to Invest in each Stock by CVAR for Sampling VQE,Optimal weigths by MVO for Sampling VQE,Amount to Invest in each Stock by MVO for Sampling VQE
"['ADBE', 'PEP', 'AMD', 'CMCSA', 'NFLX', 'INTU', 'TXN', 'QCOM', 'PYPL', 'AMGN']",5,"(2018, 1, 1)","(2018, 9, 1)",243,1000000,0.5,0.95,"([0.2782458154503385, 0.333077812784431, 0.25491874881451465, 0.1302339141643845, 0.003523708786331412],)","({'ADBE': 278245.8154503385, 'AMD': 333077.812784431, 'NFLX': 254918.74881451466, 'INTU': 130233.9141643845, 'PYPL': 3523.708786331412},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'ADBE': 197819.76838568875, 'AMD': 336654.4725768124, 'NFLX': 174487.573483481, 'INTU': 186813.27858492115, 'PYPL': 104224.90696909695}","['ADBE', 'AMD', 'NFLX', 'INTU', 'PYPL']","([0.2782458154503385, 0.333077812784431, 0.25491874881451465, 0.1302339141643845, 0.003523708786331412],)","({'ADBE': 278245.8154503385, 'AMD': 333077.812784431, 'NFLX': 254918.74881451466, 'INTU': 130233.9141643845, 'TXN': 3523.708786331412},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'ADBE': 197819.76838568875, 'AMD': 336654.4725768124, 'NFLX': 174487.573483481, 'INTU': 186813.27858492115, 'PYPL': 104224.90696909695}","['ADBE', 'AMD', 'NFLX', 'INTU', 'PYPL']","([0.2782458154503385, 0.333077812784431, 0.25491874881451465, 0.1302339141643845, 0.003523708786331412],)","({'ADBE': 278245.8154503385, 'AMD': 333077.812784431, 'NFLX': 254918.74881451466, 'INTU': 130233.9141643845, 'PYPL': 3523.708786331412},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'ADBE': 197819.76838568875, 'AMD': 336654.4725768124, 'NFLX': 174487.573483481, 'INTU': 186813.27858492115, 'PYPL': 104224.90696909695}"
"['ADBE', 'PEP', 'AMD', 'CMCSA', 'NFLX', 'INTU', 'TXN', 'QCOM', 'PYPL', 'AMGN']",5,"(2018, 1, 1)","(2019, 1, 1)",365,1000000,0.5,0.95,"([0.004594175931817824, 0.37347267692350167, 0.09138627414888188, 0.4275365015410331, 0.10301037145476555],)","({'PEP': 4594.175931817824, 'AMD': 373472.67692350165, 'NFLX': 91386.27414888189, 'INTU': 427536.5015410331, 'AMGN': 103010.37145476555},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'PEP': 197819.76838568875, 'AMD': 336654.4725768124, 'NFLX': 174487.573483481, 'INTU': 186813.27858492115, 'AMGN': 104224.90696909695}","['PEP', 'AMD', 'NFLX', 'INTU', 'AMGN']","([0.004594175931817824, 0.37347267692350167, 0.09138627414888188, 0.4275365015410331, 0.10301037145476555],)","({'PEP': 4594.175931817824, 'AMD': 373472.67692350165, 'NFLX': 91386.27414888189, 'INTU': 427536.5015410331, 'AMGN': 103010.37145476555},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'PEP': 197819.76838568875, 'AMD': 336654.4725768124, 'NFLX': 174487.573483481, 'INTU': 186813.27858492115, 'AMGN': 104224.90696909695}","['ADBE', 'PEP', 'AMD', 'NFLX', 'INTU']","([0.004594175931817824, 0.37347267692350167, 0.09138627414888188, 0.4275365015410331, 0.10301037145476555],)","({'PEP': 4594.175931817824, 'AMD': 373472.67692350165, 'NFLX': 91386.27414888189, 'INTU': 427536.5015410331, 'AMGN': 103010.37145476555},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'ADBE': 197819.76838568875, 'PEP': 336654.4725768124, 'AMD': 174487.573483481, 'NFLX': 186813.27858492115, 'INTU': 104224.90696909695}"
"['ADBE', 'PEP', 'AMD', 'CMCSA', 'NFLX', 'INTU', 'TXN', 'QCOM', 'PYPL', 'AMGN']",5,"(2018, 1, 1)","(2019, 6, 1)",516,1000000,0.5,0.95,"([0.26028912101146184, 0.18514034284075664, 0.028892704674452492, 0.4839572636138767, 0.04172056785945234],)","({'PEP': 260289.12101146183, 'AMD': 185140.34284075664, 'NFLX': 28892.704674452492, 'INTU': 483957.2636138767, 'PYPL': 41720.56785945234},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'PEP': 197819.76838568875, 'AMD': 336654.4725768124, 'NFLX': 174487.573483481, 'INTU': 186813.27858492115, 'PYPL': 104224.90696909695}","['PEP', 'AMD', 'NFLX', 'INTU', 'PYPL']","([0.26028912101146184, 0.18514034284075664, 0.028892704674452492, 0.4839572636138767, 0.04172056785945234],)","({'PEP': 260289.12101146183, 'AMD': 185140.34284075664, 'NFLX': 28892.704674452492, 'INTU': 483957.2636138767, 'PYPL': 41720.56785945234},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'PEP': 197819.76838568875, 'AMD': 336654.4725768124, 'NFLX': 174487.573483481, 'INTU': 186813.27858492115, 'PYPL': 104224.90696909695}","['PEP', 'AMD', 'NFLX', 'INTU', 'PYPL']","([0.06998955034371401, 0.2916109233625385, 0.11881545867073, 0.5191852582594345, 0.0003988093635829435],)","({'ADBE': 69989.55034371401, 'AMD': 291610.9233625385, 'NFLX': 118815.45867073, 'INTU': 519185.2582594345, 'AMGN': 398.8093635829435},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'PEP': 197819.76838568875, 'AMD': 336654.4725768124, 'NFLX': 174487.573483481, 'INTU': 186813.27858492115, 'PYPL': 104224.90696909695}"
"['ADBE', 'PEP', 'AMD', 'CMCSA', 'NFLX', 'INTU', 'TXN', 'QCOM', 'PYPL', 'AMGN']",5,"(2018, 1, 1)","(2020, 1, 1)",730,1000000,0.5,0.95,"([0.14861725601011164, 0.27363604802239017, 0.2422189462432848, 0.09001233881007698, 0.24551541091413642],)","({'ADBE': 148617.25601011163, 'PEP': 273636.04802239017, 'AMD': 242218.9462432848, 'INTU': 90012.33881007698, 'AMGN': 245515.41091413642},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'ADBE': 197819.76838568875, 'PEP': 336654.4725768124, 'AMD': 174487.573483481, 'INTU': 186813.27858492115, 'AMGN': 104224.90696909695}","['ADBE', 'PEP', 'AMD', 'INTU', 'AMGN']","([0.14861725601011164, 0.27363604802239017, 0.2422189462432848, 0.09001233881007698, 0.24551541091413642],)","({'ADBE': 148617.25601011163, 'PEP': 273636.04802239017, 'AMD': 242218.9462432848, 'INTU': 90012.33881007698, 'AMGN': 245515.41091413642},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'ADBE': 197819.76838568875, 'PEP': 336654.4725768124, 'AMD': 174487.573483481, 'INTU': 186813.27858492115, 'AMGN': 104224.90696909695}","['ADBE', 'PEP', 'AMD', 'NFLX', 'AMGN']","([0.22561662028414242, 0.2857683299124258, 0.27796384360100684, 0.00304201817973296, 0.207609188022692],)","({'ADBE': 225616.6202841424, 'PEP': 285768.3299124258, 'AMD': 277963.84360100684, 'PYPL': 3042.01817973296, 'AMGN': 207609.188022692},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'ADBE': 197819.76838568875, 'PEP': 336654.4725768124, 'AMD': 174487.573483481, 'NFLX': 186813.27858492115, 'AMGN': 104224.90696909695}"
"['ADBE', 'PEP', 'AMD', 'CMCSA', 'NFLX', 'INTU', 'TXN', 'QCOM', 'PYPL', 'AMGN']",5,"(2018, 1, 1)","(2021, 1, 1)",1096,1000000,0.5,0.95,"([0.496670321559825, 0.07040117402900106, 0.041508361033940046, 0.01646597439851416, 0.37495416897871975],)","({'AMD': 496670.321559825, 'NFLX': 70401.17402900106, 'INTU': 41508.36103394005, 'QCOM': 16465.97439851416, 'PYPL': 374954.16897871974},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'AMD': 197819.76838568875, 'NFLX': 336654.4725768124, 'INTU': 174487.573483481, 'QCOM': 186813.27858492115, 'PYPL': 104224.90696909695}","['AMD', 'NFLX', 'INTU', 'QCOM', 'PYPL']","([0.496670321559825, 0.07040117402900106, 0.041508361033940046, 0.01646597439851416, 0.37495416897871975],)","({'AMD': 496670.321559825, 'NFLX': 70401.17402900106, 'INTU': 41508.36103394005, 'QCOM': 16465.97439851416, 'PYPL': 374954.16897871974},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'AMD': 197819.76838568875, 'NFLX': 336654.4725768124, 'INTU': 174487.573483481, 'QCOM': 186813.27858492115, 'PYPL': 104224.90696909695}","['ADBE', 'PEP', 'AMD', 'NFLX', 'PYPL']","([0.006496141907453323, 0.02297244438269738, 0.473961829061625, 0.08838459581795269, 0.4081849888302716],)","({'ADBE': 6496.141907453323, 'PEP': 22972.44438269738, 'AMD': 473961.829061625, 'NFLX': 88384.5958179527, 'PYPL': 408184.9888302716},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'ADBE': 197819.76838568875, 'PEP': 336654.4725768124, 'AMD': 174487.573483481, 'NFLX': 186813.27858492115, 'PYPL': 104224.90696909695}"
"['ADBE', 'PEP', 'AMD', 'CMCSA', 'NFLX', 'INTU', 'TXN', 'QCOM', 'PYPL', 'AMGN']",5,"(2018, 1, 1)","(2022, 1, 1)",1461,1000000,0.5,0.95,"([0.02671812302973259, 0.4406953876935387, 0.03127203703053178, 0.45553470287461767, 0.045779749371579324],)","({'PEP': 26718.123029732593, 'AMD': 440695.38769353874, 'NFLX': 31272.03703053178, 'INTU': 455534.70287461765, 'QCOM': 45779.749371579324},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'PEP': 197819.76838568875, 'AMD': 336654.4725768124, 'NFLX': 174487.573483481, 'INTU': 186813.27858492115, 'QCOM': 104224.90696909695}","['PEP', 'AMD', 'NFLX', 'INTU', 'QCOM']","([0.02671812302973259, 0.4406953876935387, 0.03127203703053178, 0.45553470287461767, 0.045779749371579324],)","({'PEP': 26718.123029732593, 'AMD': 440695.38769353874, 'NFLX': 31272.03703053178, 'INTU': 455534.70287461765, 'QCOM': 45779.749371579324},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'PEP': 197819.76838568875, 'AMD': 336654.4725768124, 'NFLX': 174487.573483481, 'INTU': 186813.27858492115, 'QCOM': 104224.90696909695}","['AMD', 'NFLX', 'INTU', 'QCOM', 'PYPL']","([0.1343648547726193, 0.19440762534462824, 0.516708806573695, 0.1480184299100998, 0.006500283398957632],)","({'ADBE': 134364.85477261932, 'PEP': 194407.62534462824, 'AMD': 516708.806573695, 'NFLX': 148018.4299100998, 'PYPL': 6500.283398957632},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'AMD': 197819.76838568875, 'NFLX': 336654.4725768124, 'INTU': 174487.573483481, 'QCOM': 186813.27858492115, 'PYPL': 104224.90696909695}"
"['SBUX', 'CHTR', 'MRNA', 'AMAT', 'MU', 'ADP', 'ADI', 'BKNG', 'LRCX', 'VRTX']",5,"(2018, 1, 1)","(2018, 3, 1)",59,1000000,0.5,0.95,,,,,,,,,,,,,,
"['SBUX', 'CHTR', 'MRNA', 'AMAT', 'MU', 'ADP', 'ADI', 'BKNG', 'LRCX', 'VRTX']",5,"(2018, 1, 1)","(2018, 6, 1)",151,1000000,0.5,0.95,,,,,,,,,,,,,,
"['SBUX', 'CHTR', 'MRNA', 'AMAT', 'MU', 'ADP', 'ADI', 'BKNG', 'LRCX', 'VRTX']",5,"(2018, 1, 1)","(2018, 9, 1)",243,1000000,0.5,0.95,,,,,,,,,,,,,,
"['SBUX', 'CHTR', 'MRNA', 'AMAT', 'MU', 'ADP', 'ADI', 'BKNG', 'LRCX', 'VRTX']",5,"(2018, 1, 1)","(2019, 1, 1)",365,1000000,0.5,0.95,,,,,,,,,,,,,,
"['SBUX', 'CHTR', 'MRNA', 'AMAT', 'MU', 'ADP', 'ADI', 'BKNG', 'LRCX', 'VRTX']",5,"(2018, 1, 1)","(2019, 6, 1)",516,1000000,0.5,0.95,,,,,,,,,,,,,,
"['SBUX', 'CHTR', 'MRNA', 'AMAT', 'MU', 'ADP', 'ADI', 'BKNG', 'LRCX', 'VRTX']",5,"(2018, 1, 1)","(2020, 1, 1)",730,1000000,0.5,0.95,,,,,,,,,,,,,,
"['SBUX', 'CHTR', 'MRNA', 'AMAT', 'MU', 'ADP', 'ADI', 'BKNG', 'LRCX', 'VRTX']",5,"(2018, 1, 1)","(2021, 1, 1)",1096,1000000,0.5,0.95,,,,,,,,,,,,,,
"['SBUX', 'CHTR', 'MRNA', 'AMAT', 'MU', 'ADP', 'ADI', 'BKNG', 'LRCX', 'VRTX']",5,"(2018, 1, 1)","(2022, 1, 1)",1461,1000000,0.5,0.95,,,,,,,,,,,,,,
"['KLAC', 'REGN', 'MRVL', 'ILMN', 'GILD', 'MU', 'ISRG', 'DXCM', 'ROST', 'ORLY']",5,"(2018, 1, 1)","(2018, 3, 1)",59,1000000,0.5,0.95,"([0.023202010212237792, 0.1266387260229194, 0.0805459072965626, 0.04621624144975194, 0.7233971150185282],)","({'KLAC': 23202.01021223779, 'MRVL': 126638.72602291939, 'GILD': 80545.9072965626, 'MU': 46216.24144975194, 'ISRG': 723397.1150185282},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'KLAC': 197819.76838568875, 'MRVL': 336654.4725768124, 'GILD': 174487.573483481, 'MU': 186813.27858492115, 'ISRG': 104224.90696909695}","['KLAC', 'MRVL', 'GILD', 'MU', 'ISRG']","([0.023202010212237792, 0.1266387260229194, 0.0805459072965626, 0.04621624144975194, 0.7233971150185282],)","({'KLAC': 23202.01021223779, 'MRVL': 126638.72602291939, 'GILD': 80545.9072965626, 'MU': 46216.24144975194, 'ISRG': 723397.1150185282},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'KLAC': 197819.76838568875, 'MRVL': 336654.4725768124, 'GILD': 174487.573483481, 'MU': 186813.27858492115, 'ISRG': 104224.90696909695}","['KLAC', 'GILD', 'MU', 'ISRG', 'ROST']","([0.09895972058694684, 0.0031403931993279656, 0.12730959643638873, 0.17159952156901126, 0.5989907682083253],)","({'KLAC': 98959.72058694685, 'ILMN': 3140.3931993279657, 'GILD': 127309.59643638873, 'MU': 171599.52156901127, 'ISRG': 598990.7682083253},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'KLAC': 197819.76838568875, 'GILD': 336654.4725768124, 'MU': 174487.573483481, 'ISRG': 186813.27858492115, 'ROST': 104224.90696909695}"
"['KLAC', 'REGN', 'MRVL', 'ILMN', 'GILD', 'MU', 'ISRG', 'DXCM', 'ROST', 'ORLY']",5,"(2018, 1, 1)","(2018, 6, 1)",151,1000000,0.5,0.95,"([0.20021889279429855, 0.13846328624866255, 0.05372526987854228, 0.6015335978061613, 0.0060589532723353485],)","({'ILMN': 200218.89279429856, 'MU': 138463.28624866257, 'ISRG': 53725.269878542276, 'DXCM': 601533.5978061614, 'ORLY': 6058.953272335349},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'ILMN': 197819.76838568875, 'MU': 336654.4725768124, 'ISRG': 174487.573483481, 'DXCM': 186813.27858492115, 'ORLY': 104224.90696909695}","['ILMN', 'MU', 'ISRG', 'DXCM', 'ORLY']","([0.20021889279429855, 0.13846328624866255, 0.05372526987854228, 0.6015335978061613, 0.0060589532723353485],)","({'ILMN': 200218.89279429856, 'MU': 138463.28624866257, 'ISRG': 53725.269878542276, 'DXCM': 601533.5978061614, 'ORLY': 6058.953272335349},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'ILMN': 197819.76838568875, 'MU': 336654.4725768124, 'ISRG': 174487.573483481, 'DXCM': 186813.27858492115, 'ROST': 104224.90696909695}","['KLAC', 'ILMN', 'MU', 'ISRG', 'DXCM']","([0.002742521526232621, 0.28695076598547514, 0.14889651007371102, 0.09897421635476632, 0.4624359860598149],)","({'REGN': 2742.521526232621, 'ILMN': 286950.76598547515, 'MU': 148896.51007371102, 'ISRG': 98974.21635476632, 'DXCM': 462435.9860598149},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'KLAC': 197819.76838568875, 'ILMN': 336654.4725768124, 'MU': 174487.573483481, 'ISRG': 186813.27858492115, 'DXCM': 104224.90696909695}"
"['KLAC', 'REGN', 'MRVL', 'ILMN', 'GILD', 'MU', 'ISRG', 'DXCM', 'ROST', 'ORLY']",5,"(2018, 1, 1)","(2018, 9, 1)",243,1000000,0.5,0.95,"([0.24409966053481555, 0.256657096139331, 0.3452421925613658, 0.0016006575224077422, 0.15240039324207977],)","({'ILMN': 244099.66053481554, 'ISRG': 256657.09613933103, 'DXCM': 345242.1925613658, 'ROST': 1600.6575224077421, 'ORLY': 152400.39324207976},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'ILMN': 197819.76838568875, 'ISRG': 336654.4725768124, 'DXCM': 174487.573483481, 'ROST': 186813.27858492115, 'ORLY': 104224.90696909695}","['ILMN', 'ISRG', 'DXCM', 'ROST', 'ORLY']","([0.24409966053481555, 0.256657096139331, 0.3452421925613658, 0.0016006575224077422, 0.15240039324207977],)","({'ILMN': 244099.66053481554, 'ISRG': 256657.09613933103, 'DXCM': 345242.1925613658, 'ROST': 1600.6575224077421, 'ORLY': 152400.39324207976},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'ILMN': 197819.76838568875, 'ISRG': 336654.4725768124, 'DXCM': 174487.573483481, 'ROST': 186813.27858492115, 'ORLY': 104224.90696909695}","['MRVL', 'ILMN', 'ISRG', 'DXCM', 'ORLY']","([0.25302011954677495, 0.002304733739224161, 0.20982856235240177, 0.3921042774822085, 0.14274230687939068],)","({'ILMN': 253020.11954677495, 'GILD': 2304.7337392241607, 'ISRG': 209828.56235240176, 'DXCM': 392104.2774822085, 'ORLY': 142742.30687939067},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'MRVL': 197819.76838568875, 'ILMN': 336654.4725768124, 'ISRG': 174487.573483481, 'DXCM': 186813.27858492115, 'ORLY': 104224.90696909695}"
"['KLAC', 'REGN', 'MRVL', 'ILMN', 'GILD', 'MU', 'ISRG', 'DXCM', 'ROST', 'ORLY']",5,"(2018, 1, 1)","(2019, 1, 1)",365,1000000,0.5,0.95,"([0.03241593520626761, 0.03275407109438098, 0.4879262588156163, 0.01054216781677954, 0.43636156706695556],)","({'ILMN': 32415.935206267608, 'ISRG': 32754.07109438098, 'DXCM': 487926.2588156163, 'ROST': 10542.16781677954, 'ORLY': 436361.56706695555},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'ILMN': 197819.76838568875, 'ISRG': 336654.4725768124, 'DXCM': 174487.573483481, 'ROST': 186813.27858492115, 'ORLY': 104224.90696909695}","['ILMN', 'ISRG', 'DXCM', 'ROST', 'ORLY']","([0.00764888938203538, 0.06614094758898739, 0.10123557020812596, 0.4238851404757084, 0.4010894523451428],)","({'REGN': 7648.88938203538, 'ILMN': 66140.94758898739, 'ISRG': 101235.57020812595, 'DXCM': 423885.1404757084, 'ORLY': 401089.45234514284},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'ILMN': 197819.76838568875, 'ISRG': 336654.4725768124, 'DXCM': 174487.573483481, 'ROST': 186813.27858492115, 'ORLY': 104224.90696909695}","['REGN', 'ILMN', 'ISRG', 'DXCM', 'ORLY']","([0.00764888938203538, 0.06614094758898739, 0.10123557020812596, 0.4238851404757084, 0.4010894523451428],)","({'REGN': 7648.88938203538, 'ILMN': 66140.94758898739, 'ISRG': 101235.57020812595, 'DXCM': 423885.1404757084, 'ORLY': 401089.45234514284},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'REGN': 197819.76838568875, 'ILMN': 336654.4725768124, 'ISRG': 174487.573483481, 'DXCM': 186813.27858492115, 'ORLY': 104224.90696909695}"
"['KLAC', 'REGN', 'MRVL', 'ILMN', 'GILD', 'MU', 'ISRG', 'DXCM', 'ROST', 'ORLY']",5,"(2018, 1, 1)","(2019, 6, 1)",516,1000000,0.5,0.95,"([0.036016802655719674, 0.02652645202125968, 0.3987519323487353, 0.023539731517297286, 0.515165081456988],)","({'ILMN': 36016.80265571967, 'ISRG': 26526.45202125968, 'DXCM': 398751.9323487353, 'ROST': 23539.731517297285, 'ORLY': 515165.081456988},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'ILMN': 197819.76838568875, 'ISRG': 336654.4725768124, 'DXCM': 174487.573483481, 'ROST': 186813.27858492115, 'ORLY': 104224.90696909695}","['ILMN', 'ISRG', 'DXCM', 'ROST', 'ORLY']","([0.036016802655719674, 0.02652645202125968, 0.3987519323487353, 0.023539731517297286, 0.515165081456988],)","({'ILMN': 36016.80265571967, 'ISRG': 26526.45202125968, 'DXCM': 398751.9323487353, 'ROST': 23539.731517297285, 'ORLY': 515165.081456988},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'ILMN': 197819.76838568875, 'ISRG': 336654.4725768124, 'DXCM': 174487.573483481, 'ROST': 186813.27858492115, 'ORLY': 104224.90696909695}","['KLAC', 'MRVL', 'DXCM', 'ROST', 'ORLY']","([0.01478374897388766, 0.09618320285778545, 0.025971456676277337, 0.3132530995166395, 0.5498084919754102],)","({'REGN': 14783.748973887661, 'ILMN': 96183.20285778545, 'ISRG': 25971.456676277336, 'DXCM': 313253.0995166395, 'ORLY': 549808.4919754101},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'KLAC': 197819.76838568875, 'MRVL': 336654.4725768124, 'DXCM': 174487.573483481, 'ROST': 186813.27858492115, 'ORLY': 104224.90696909695}"
"['KLAC', 'REGN', 'MRVL', 'ILMN', 'GILD', 'MU', 'ISRG', 'DXCM', 'ROST', 'ORLY']",5,"(2018, 1, 1)","(2020, 1, 1)",730,1000000,0.5,0.95,"([0.0972959925186104, 0.01860113265516516, 0.3303852847787173, 0.11424292262831813, 0.439474667419189],)","({'KLAC': 97295.99251861041, 'ISRG': 18601.132655165162, 'DXCM': 330385.2847787173, 'ROST': 114242.92262831813, 'ORLY': 439474.667419189},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'KLAC': 197819.76838568875, 'ISRG': 336654.4725768124, 'DXCM': 174487.573483481, 'ROST': 186813.27858492115, 'ORLY': 104224.90696909695}","['KLAC', 'ISRG', 'DXCM', 'ROST', 'ORLY']","([0.0972959925186104, 0.01860113265516516, 0.3303852847787173, 0.11424292262831813, 0.439474667419189],)","({'KLAC': 97295.99251861041, 'ISRG': 18601.132655165162, 'DXCM': 330385.2847787173, 'ROST': 114242.92262831813, 'ORLY': 439474.667419189},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'KLAC': 197819.76838568875, 'ILMN': 336654.4725768124, 'DXCM': 174487.573483481, 'ROST': 186813.27858492115, 'ORLY': 104224.90696909695}","['KLAC', 'ILMN', 'ISRG', 'DXCM', 'ORLY']","([0.16231996135868051, 0.006277381775934381, 0.0016678236086681857, 0.48536282951794346, 0.34437200373877347],)","({'KLAC': 162319.9613586805, 'MRVL': 6277.381775934381, 'ISRG': 1667.8236086681857, 'DXCM': 485362.82951794344, 'ROST': 344372.00373877346},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'KLAC': 197819.76838568875, 'ILMN': 336654.4725768124, 'ISRG': 174487.573483481, 'DXCM': 186813.27858492115, 'ORLY': 104224.90696909695}"
"['KLAC', 'REGN', 'MRVL', 'ILMN', 'GILD', 'MU', 'ISRG', 'DXCM', 'ROST', 'ORLY']",5,"(2018, 1, 1)","(2021, 1, 1)",1096,1000000,0.5,0.95,"([0.2673943191393536, 0.045393603075623415, 0.04210409878030135, 0.6330606129673869, 0.012047366037334745],)","({'KLAC': 267394.3191393536, 'MRVL': 45393.60307562342, 'ISRG': 42104.09878030135, 'DXCM': 633060.612967387, 'ORLY': 12047.366037334745},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'KLAC': 197819.76838568875, 'MRVL': 336654.4725768124, 'ISRG': 174487.573483481, 'DXCM': 186813.27858492115, 'ORLY': 104224.90696909695}","['KLAC', 'MRVL', 'ISRG', 'DXCM', 'ORLY']","([0.2673943191393536, 0.045393603075623415, 0.04210409878030135, 0.6330606129673869, 0.012047366037334745],)","({'KLAC': 267394.3191393536, 'MRVL': 45393.60307562342, 'ISRG': 42104.09878030135, 'DXCM': 633060.612967387, 'ORLY': 12047.366037334745},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'KLAC': 197819.76838568875, 'MRVL': 336654.4725768124, 'ISRG': 174487.573483481, 'DXCM': 186813.27858492115, 'ORLY': 104224.90696909695}","['KLAC', 'MRVL', 'ILMN', 'DXCM', 'ORLY']","([0.2673943191393536, 0.045393603075623415, 0.04210409878030135, 0.6330606129673869, 0.012047366037334745],)","({'KLAC': 267394.3191393536, 'MRVL': 45393.60307562342, 'ISRG': 42104.09878030135, 'DXCM': 633060.612967387, 'ORLY': 12047.366037334745},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'KLAC': 197819.76838568875, 'MRVL': 336654.4725768124, 'ILMN': 174487.573483481, 'DXCM': 186813.27858492115, 'ORLY': 104224.90696909695}"
